Цена(RUB),Цена(USD),Цена(BYN),Бренд,Дней,Откуда-куда,Когда,Длител1,Длител2,Ссылка,Время проверки,История цен(USD)
84020,1088,3360,Emirates,30,Санкт-Петербург-Пхукет,22ноя-22дек,16ч05м,1д5ч15м,https://www.aviasales.ru/search/LED2211HKT22121 ,2023-05-13 22:10:40,1088<-
75504,978,3020,Аэрофлот,29,Санкт-Петербург-Пхукет,22ноя-21дек,12ч30м,14ч30м,https://www.aviasales.ru/search/LED2211HKT21121 ,2023-05-13 22:11:05,978<-
84020,1088,3360,Emirates,28,Санкт-Петербург-Пхукет,22ноя-20дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2211HKT20121 ,2023-05-13 22:11:32,1088<-
90567,1173,3622,Emirates,27,Санкт-Петербург-Пхукет,22ноя-19дек,16ч05м,1д2ч50м,https://www.aviasales.ru/search/LED2211HKT19121 ,2023-05-13 22:11:57,1173<-1213<-
89131,1155,3565,Emirates,30,Санкт-Петербург-Пхукет,23ноя-23дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2311HKT23121 ,2023-05-13 22:12:25,1155<-1117<-1154<-
90211,1169,3608,Emirates,29,Санкт-Петербург-Пхукет,23ноя-22дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2311HKT22121 ,2023-05-13 22:12:53,1169<-1088<-1206<-
55577,720,2223,Аэрофлот,28,Санкт-Петербург-Пхукет,23ноя-21дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED2311HKT21121 ,2023-05-13 22:13:19,720<-721<-745<-
90567,1173,3622,,27,Санкт-Петербург-Пхукет,23ноя-20дек,16ч05м,1д2ч50м,https://www.aviasales.ru/search/LED2311HKT20121 ,2023-05-13 22:13:45,1173<-1173<-1213<-
88447,1146,3537,Emirates,30,Санкт-Петербург-Пхукет,24ноя-24дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2411HKT24121 ,2023-05-13 22:14:11,1146<-1145<-1268<-
88447,1146,3537,Emirates,29,Санкт-Петербург-Пхукет,24ноя-23дек,1д8ч45м,1д5ч15м,https://www.aviasales.ru/search/LED2411HKT23121 ,2023-05-13 22:14:36,1146<-
86452,1120,3458,Emirates,28,Санкт-Петербург-Пхукет,24ноя-22дек,1д8ч45м,1д5ч15м,https://www.aviasales.ru/search/LED2411HKT22121 ,2023-05-13 22:15:04,1120<-
92770,1202,3710,Emirates,27,Санкт-Петербург-Пхукет,24ноя-21дек,1д8ч45м,1д2ч50м,https://www.aviasales.ru/search/LED2411HKT21121 ,2023-05-13 22:15:33,1202<-
86452,1120,3458,Emirates,30,Санкт-Петербург-Пхукет,25ноя-25дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2511HKT25121 ,2023-05-13 22:15:59,1120<-1117<-
94361,1222,3774,Emirates,29,Санкт-Петербург-Пхукет,25ноя-24дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2511HKT24121 ,2023-05-13 22:16:26,1222<-1262<-
91206,1182,3648,Emirates,28,Санкт-Петербург-Пхукет,25ноя-23дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2511HKT23121 ,2023-05-13 22:16:54,1182<-1145<-1220<-
92286,1196,3691,Emirates,27,Санкт-Петербург-Пхукет,25ноя-22дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2511HKT22121 ,2023-05-13 22:17:20,1196<-1202<-1234<-
90565,1173,3622,Emirates,30,Санкт-Петербург-Пхукет,26ноя-26дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2611HKT26121 ,2023-05-13 22:17:48,1173<-1173<-1124<-
57652,747,2306,Аэрофлот,29,Санкт-Петербург-Пхукет,26ноя-25дек,18ч55м,14ч30м,https://www.aviasales.ru/search/LED2611HKT25121 ,2023-05-13 22:18:14,747<-748<-772<-
57652,747,2306,Аэрофлот,28,Санкт-Петербург-Пхукет,26ноя-24дек,18ч55м,14ч30м,https://www.aviasales.ru/search/LED2611HKT24121 ,2023-05-13 22:18:40,747<-748<-772<-
86452,1120,3458,Emirates,27,Санкт-Петербург-Пхукет,26ноя-23дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2611HKT23121 ,2023-05-13 22:19:06,1120<-1117<-1154<-
84020,1088,3360,Emirates,30,Санкт-Петербург-Пхукет,27ноя-27дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2711HKT27121 ,2023-05-13 22:19:31,1088<-1088<-1124<-
84020,1088,3360,Emirates,29,Санкт-Петербург-Пхукет,27ноя-26дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2711HKT26121 ,2023-05-13 22:19:57,1088<-1088<-1124<-
57652,747,2306,Аэрофлот,28,Санкт-Петербург-Пхукет,27ноя-25дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED2711HKT25121 ,2023-05-13 22:20:25,747<-748<-772<-
57652,747,2306,Аэрофлот,27,Санкт-Петербург-Пхукет,27ноя-24дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED2711HKT24121 ,2023-05-13 22:20:51,747<-748<-772<-
84020,1088,3360,Emirates,30,Санкт-Петербург-Пхукет,28ноя-28дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2811HKT28121 ,2023-05-13 22:21:17,1088<-1124<-
90211,1169,3608,Emirates,29,Санкт-Петербург-Пхукет,28ноя-27дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2811HKT27121 ,2023-05-13 22:21:44,1169<-1173<-1206<-
90211,1169,3608,Emirates,28,Санкт-Петербург-Пхукет,28ноя-26дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2811HKT26121 ,2023-05-13 22:22:12,1169<-1088<-1124<-
77579,1005,3103,Аэрофлот,27,Санкт-Петербург-Пхукет,28ноя-25дек,12ч15м,14ч30м,https://www.aviasales.ru/search/LED2811HKT25121 ,2023-05-13 22:22:38,1005<-978<-
84020,1088,3360,Emirates,30,Санкт-Петербург-Пхукет,29ноя-29дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2911HKT29121 ,2023-05-13 22:23:04,1088<-1124<-
84020,1088,3360,Emirates,29,Санкт-Петербург-Пхукет,29ноя-28дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2911HKT28121 ,2023-05-13 22:23:30,1088<-1088<-1124<-
84020,1088,3360,Emirates,28,Санкт-Петербург-Пхукет,29ноя-27дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2911HKT27121 ,2023-05-13 22:23:55,1088<-1173<-1124<-
84020,1088,3360,Emirates,27,Санкт-Петербург-Пхукет,29ноя-26дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2911HKT26121 ,2023-05-13 22:24:21,1088<-1088<-1124<-
93039,1205,3721,Emirates,30,Санкт-Петербург-Пхукет,30ноя-30дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED3011HKT30121 ,2023-05-13 22:24:47,1205<-
97648,1265,3905,,29,Санкт-Петербург-Пхукет,30ноя-29дек,16ч05м,1д2ч50м,https://www.aviasales.ru/search/LED3011HKT29121 ,2023-05-13 22:25:13,1265<-1265<-
77175,1000,3087,Аэрофлот,28,Санкт-Петербург-Пхукет,30ноя-28дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED3011HKT28121 ,2023-05-13 22:25:39,1000<-975<-1007<-
96521,1250,3860,Emirates,27,Санкт-Петербург-Пхукет,30ноя-27дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED3011HKT27121 ,2023-05-13 22:26:04,1250<-
100391,1301,4015,,30,Санкт-Петербург-Пхукет,1дек-31дек,1д12ч45м,1д5ч10м,https://www.aviasales.ru/search/LED0112HKT31121 ,2023-05-13 22:26:30,1301<-
97114,1258,3884,,29,Санкт-Петербург-Пхукет,1дек-30дек,1д12ч40м,1д10ч15м,https://www.aviasales.ru/search/LED0112HKT30121 ,2023-05-13 22:26:56,1258<-
93039,1205,3721,Emirates,28,Санкт-Петербург-Пхукет,1дек-29дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED0112HKT29121 ,2023-05-13 22:27:22,1205<-
99856,1294,3994,,27,Санкт-Петербург-Пхукет,1дек-28дек,16ч05м,1д2ч50м,https://www.aviasales.ru/search/LED0112HKT28121 ,2023-05-13 22:27:47,1294<-1293<-
101102,1310,4044,,30,Санкт-Петербург-Пхукет,2дек-1янв,1д16ч15м,1д8ч15м,https://www.aviasales.ru/search/LED0212HKT01011 ,2023-05-13 22:28:13,1310<-
93054,1205,3722,,29,Санкт-Петербург-Пхукет,2дек-31дек,1д9ч35м,1д5ч10м,https://www.aviasales.ru/search/LED0212HKT31121 ,2023-05-13 22:28:39,1205<-1205<-
91568,1186,3662,,28,Санкт-Петербург-Пхукет,2дек-30дек,1д9ч35м,1д10ч15м,https://www.aviasales.ru/search/LED0212HKT30121 ,2023-05-13 22:29:05,1186<-
99856,1294,3994,,27,Санкт-Петербург-Пхукет,2дек-29дек,16ч05м,1д2ч50м,https://www.aviasales.ru/search/LED0212HKT29121 ,2023-05-13 22:29:31,1294<-
100697,1305,4027,,30,Санкт-Петербург-Пхукет,3дек-2янв,1д15ч10м,1д4ч30м,https://www.aviasales.ru/search/LED0312HKT02011 ,2023-05-13 22:29:59,1305<-
75100,973,3004,Аэрофлот,29,Санкт-Петербург-Пхукет,3дек-1янв,18ч55м,14ч30м,https://www.aviasales.ru/search/LED0312HKT01011 ,2023-05-13 22:30:25,973<-943<-973<-
75100,973,3004,Аэрофлот,28,Санкт-Петербург-Пхукет,3дек-31дек,18ч55м,14ч30м,https://www.aviasales.ru/search/LED0312HKT31121 ,2023-05-13 22:30:50,973<-943<-973<-
90897,1178,3635,,27,Санкт-Петербург-Пхукет,3дек-30дек,1д17ч55м,1д10ч15м,https://www.aviasales.ru/search/LED0312HKT30121 ,2023-05-13 22:31:16,1178<-
97489,1263,3899,,30,Санкт-Петербург-Пхукет,4дек-3янв,24ч35м,1д4ч30м,https://www.aviasales.ru/search/LED0412HKT03011 ,2023-05-13 22:31:44,1263<-
100697,1305,4027,,29,Санкт-Петербург-Пхукет,4дек-2янв,24ч35м,1д4ч30м,https://www.aviasales.ru/search/LED0412HKT02011 ,2023-05-13 22:32:10,1305<-
75100,973,3004,Аэрофлот,28,Санкт-Петербург-Пхукет,4дек-1янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED0412HKT01011 ,2023-05-13 22:32:38,973<-943<-973<-
75100,973,3004,Аэрофлот,27,Санкт-Петербург-Пхукет,4дек-31дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED0412HKT31121 ,2023-05-13 22:33:04,973<-943<-973<-
100484,1302,4019,Аэрофлот,30,Санкт-Петербург-Пхукет,5дек-4янв,13ч05м,14ч30м,https://www.aviasales.ru/search/LED0512HKT04011 ,2023-05-13 22:33:29,1302<-
96913,1256,3876,,29,Санкт-Петербург-Пхукет,5дек-3янв,1д14ч05м,1д4ч30м,https://www.aviasales.ru/search/LED0512HKT03011 ,2023-05-13 22:33:55,1256<-
100121,1297,4004,,28,Санкт-Петербург-Пхукет,5дек-2янв,1д14ч05м,1д4ч30м,https://www.aviasales.ru/search/LED0512HKT02011 ,2023-05-13 22:34:21,1297<-
92269,1195,3690,Аэрофлот,27,Санкт-Петербург-Пхукет,5дек-1янв,13ч05м,14ч30м,https://www.aviasales.ru/search/LED0512HKT01011 ,2023-05-13 22:34:49,1195<-
110156,1427,4406,,30,Санкт-Петербург-Пхукет,6дек-5янв,1д1ч55м,1д4ч30м,https://www.aviasales.ru/search/LED0612HKT05011 ,2023-05-13 22:35:15,1427<-
100484,1302,4019,Аэрофлот,29,Санкт-Петербург-Пхукет,6дек-4янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED0612HKT04011 ,2023-05-13 22:35:42,1302<-
102126,1323,4085,,28,Санкт-Петербург-Пхукет,6дек-3янв,1д1ч55м,1д4ч30м,https://www.aviasales.ru/search/LED0612HKT03011 ,2023-05-13 22:36:09,1323<-
105334,1365,4213,,27,Санкт-Петербург-Пхукет,6дек-2янв,1д1ч55м,1д4ч30м,https://www.aviasales.ru/search/LED0612HKT02011 ,2023-05-13 22:36:35,1365<-
115690,1499,4627,,30,Санкт-Петербург-Пхукет,7дек-6янв,16ч15м,1д2ч40м,https://www.aviasales.ru/search/LED0712HKT06011 ,2023-05-13 22:37:01,1499<-
106632,1381,4265,,29,Санкт-Петербург-Пхукет,7дек-5янв,16ч15м,1д2ч40м,https://www.aviasales.ru/search/LED0712HKT05011 ,2023-05-13 22:37:29,1381<-
83315,1079,3332,Аэрофлот,28,Санкт-Петербург-Пхукет,7дек-4янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED0712HKT04011 ,2023-05-13 22:37:56,1079<-1055<-1089<-
99401,1288,3976,,27,Санкт-Петербург-Пхукет,7дек-3янв,16ч15м,1д4ч30м,https://www.aviasales.ru/search/LED0712HKT03011 ,2023-05-13 22:38:22,1288<-
110194,1428,4407,Аэрофлот,30,Санкт-Петербург-Пхукет,8дек-7янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED0812HKT07011 ,2023-05-13 22:38:48,1428<-
119295,1546,4771,,29,Санкт-Петербург-Пхукет,8дек-6янв,24ч55м,1д4ч30м,https://www.aviasales.ru/search/LED0812HKT06011 ,2023-05-13 22:39:16,1546<-
110485,1431,4419,,28,Санкт-Петербург-Пхукет,8дек-5янв,24ч55м,1д4ч30м,https://www.aviasales.ru/search/LED0812HKT05011 ,2023-05-13 22:39:41,1431<-
114547,1484,4581,,27,Санкт-Петербург-Пхукет,8дек-4янв,24ч55м,1д13ч40м,https://www.aviasales.ru/search/LED0812HKT04011 ,2023-05-13 22:40:09,1484<-
110194,1428,4407,Аэрофлот,30,Санкт-Петербург-Пхукет,9дек-8янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED0912HKT08011 ,2023-05-13 22:40:35,1428<-
110194,1428,4407,Аэрофлот,29,Санкт-Петербург-Пхукет,9дек-7янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED0912HKT07011 ,2023-05-13 22:41:01,1428<-
118994,1542,4759,,28,Санкт-Петербург-Пхукет,9дек-6янв,1д1ч55м,1д4ч30м,https://www.aviasales.ru/search/LED0912HKT06011 ,2023-05-13 22:41:26,1542<-
110151,1427,4406,,27,Санкт-Петербург-Пхукет,9дек-5янв,1д5ч15м,1д3ч35м,https://www.aviasales.ru/search/LED0912HKT05011 ,2023-05-13 22:41:52,1427<-
106617,1381,4264,,30,Санкт-Петербург-Пхукет,10дек-9янв,18ч55м,1д11ч,https://www.aviasales.ru/search/LED1012HKT09011 ,2023-05-13 22:42:18,1381<-1400<-
75100,973,3004,Аэрофлот,29,Санкт-Петербург-Пхукет,10дек-8янв,18ч55м,14ч30м,https://www.aviasales.ru/search/LED1012HKT08011 ,2023-05-13 22:42:44,973<-943<-973<-
75100,973,3004,Аэрофлот,28,Санкт-Петербург-Пхукет,10дек-7янв,18ч55м,14ч30м,https://www.aviasales.ru/search/LED1012HKT07011 ,2023-05-13 22:43:10,973<-943<-973<-
115690,1499,4627,,27,Санкт-Петербург-Пхукет,10дек-6янв,18ч55м,1д2ч40м,https://www.aviasales.ru/search/LED1012HKT06011 ,2023-05-13 22:43:36,1499<-
108182,1402,4327,,30,Санкт-Петербург-Пхукет,11дек-10янв,16ч15м,1д5ч30м,https://www.aviasales.ru/search/LED1112HKT10011 ,2023-05-13 22:44:01,1402<-
106617,1381,4264,,29,Санкт-Петербург-Пхукет,11дек-9янв,16ч15м,1д11ч,https://www.aviasales.ru/search/LED1112HKT09011 ,2023-05-13 22:44:27,1381<-1396<-
75100,973,3004,Аэрофлот,28,Санкт-Петербург-Пхукет,11дек-8янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED1112HKT08011 ,2023-05-13 22:44:55,973<-943<-973<-
75100,973,3004,Аэрофлот,27,Санкт-Петербург-Пхукет,11дек-7янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED1112HKT07011 ,2023-05-13 22:45:21,973<-943<-973<-
92269,1195,3690,Аэрофлот,30,Санкт-Петербург-Пхукет,12дек-11янв,13ч05м,14ч30м,https://www.aviasales.ru/search/LED1212HKT11011 ,2023-05-13 22:45:47,1195<-
121853,1579,4874,,29,Санкт-Петербург-Пхукет,12дек-10янв,16ч05м,1д8ч50м,https://www.aviasales.ru/search/LED1212HKT10011 ,2023-05-13 22:46:13,1579<-
117790,1526,4711,,28,Санкт-Петербург-Пхукет,12дек-9янв,1д11ч20м,1д1ч05м,https://www.aviasales.ru/search/LED1212HKT09011 ,2023-05-13 22:46:38,1526<-
92269,1195,3690,Аэрофлот,27,Санкт-Петербург-Пхукет,12дек-8янв,13ч05м,14ч30м,https://www.aviasales.ru/search/LED1212HKT08011 ,2023-05-13 22:47:06,1195<-
121105,1569,4844,,30,Санкт-Петербург-Пхукет,13дек-12янв,23ч10м,1д1ч05м,https://www.aviasales.ru/search/LED1312HKT12011 ,2023-05-13 22:47:32,1569<-
92269,1195,3690,Аэрофлот,29,Санкт-Петербург-Пхукет,13дек-11янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED1312HKT11011 ,2023-05-13 22:47:58,1195<-
121853,1579,4874,,28,Санкт-Петербург-Пхукет,13дек-10янв,16ч05м,1д8ч50м,https://www.aviasales.ru/search/LED1312HKT10011 ,2023-05-13 22:48:24,1579<-
120806,1565,4832,,27,Санкт-Петербург-Пхукет,13дек-9янв,23ч10м,1д1ч05м,https://www.aviasales.ru/search/LED1312HKT09011 ,2023-05-13 22:48:49,1565<-
114040,1477,4561,,30,Санкт-Петербург-Пхукет,14дек-13янв,16ч15м,1д11ч,https://www.aviasales.ru/search/LED1412HKT13011 ,2023-05-13 22:49:17,1477<-1498<-
114822,1488,4592,,29,Санкт-Петербург-Пхукет,14дек-12янв,16ч15м,1д5ч30м,https://www.aviasales.ru/search/LED1412HKT12011 ,2023-05-13 22:49:43,1488<-
79250,1027,3170,Аэрофлот,28,Санкт-Петербург-Пхукет,14дек-11янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED1412HKT11011 ,2023-05-13 22:50:09,1027<-1002<-1035<-
115605,1498,4624,,27,Санкт-Петербург-Пхукет,14дек-10янв,16ч15м,1д5ч30м,https://www.aviasales.ru/search/LED1412HKT10011 ,2023-05-13 22:50:34,1498<-
110194,1428,4407,Аэрофлот,30,Санкт-Петербург-Пхукет,15дек-14янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED1512HKT14011 ,2023-05-13 22:51:03,1428<-
141927,1839,5677,,29,Санкт-Петербург-Пхукет,15дек-13янв,24ч55м,21ч15м,https://www.aviasales.ru/search/LED1512HKT13011 ,2023-05-13 22:51:29,1839<-
117336,1520,4693,,28,Санкт-Петербург-Пхукет,15дек-12янв,2д8ч,1д5ч15м,https://www.aviasales.ru/search/LED1512HKT12011 ,2023-05-13 22:51:56,1520<-
110194,1428,4407,Аэрофлот,27,Санкт-Петербург-Пхукет,15дек-11янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED1512HKT11011 ,2023-05-13 22:52:24,1428<-
103389,1339,4135,Аэрофлот,30,Санкт-Петербург-Пхукет,16дек-15янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED1612HKT15011 ,2023-05-13 22:52:50,1339<-
110194,1428,4407,Аэрофлот,29,Санкт-Петербург-Пхукет,16дек-14янв,12ч30м,14ч30м,https://www.aviasales.ru/search/LED1612HKT14011 ,2023-05-13 22:53:16,1428<-
123607,1601,4944,,28,Санкт-Петербург-Пхукет,16дек-13янв,1д1ч25м,1д2ч50м,https://www.aviasales.ru/search/LED1612HKT13011 ,2023-05-13 22:53:42,1601<-1601<-1636<-
117336,1520,4693,,27,Санкт-Петербург-Пхукет,16дек-12янв,1д8ч,1д5ч15м,https://www.aviasales.ru/search/LED1612HKT12011 ,2023-05-13 22:54:08,1520<-
112848,1462,4513,,30,Санкт-Петербург-Пхукет,17дек-16янв,1д10ч15м,1д7ч45м,https://www.aviasales.ru/search/LED1712HKT16011 ,2023-05-13 22:54:35,1462<-
