Цена(RUB),Цена(USD),Цена(BYN),Бренд,Дней,Откуда-куда,Когда,Длител1,Длител2,Ссылка,Время проверки
58743,772,2167,Аэрофлот,28,Санкт-Петербург-Пхукет,26ноя-24дек,18ч55м,14ч30м,https://www.aviasales.ru/search/LED2611HKT24121 ,2023-05-12 08:35:13
87740,1154,3237,Emirates,27,Санкт-Петербург-Пхукет,26ноя-23дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2611HKT23121 ,2023-05-12 08:35:40
85489,1124,3154,Emirates,30,Санкт-Петербург-Пхукет,27ноя-27дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2711HKT27121 ,2023-05-12 08:36:07
85489,1124,3154,Emirates,29,Санкт-Петербург-Пхукет,27ноя-26дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2711HKT26121 ,2023-05-12 08:36:33
58743,772,2167,Аэрофлот,28,Санкт-Петербург-Пхукет,27ноя-25дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED2711HKT25121 ,2023-05-12 08:37:00
58743,772,2167,Аэрофлот,27,Санкт-Петербург-Пхукет,27ноя-24дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED2711HKT24121 ,2023-05-12 08:37:27
85489,1124,3154,Emirates,30,Санкт-Петербург-Пхукет,28ноя-28дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2811HKT28121 ,2023-05-12 08:37:54
91722,1206,3384,Emirates,29,Санкт-Петербург-Пхукет,28ноя-27дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2811HKT27121 ,2023-05-12 08:38:20
85489,1124,3154,Emirates,28,Санкт-Петербург-Пхукет,28ноя-26дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2811HKT26121 ,2023-05-12 08:38:47
77163,1015,2847,Аэрофлот,27,Санкт-Петербург-Пхукет,28ноя-25дек,14ч05м,14ч30м,https://www.aviasales.ru/search/LED2811HKT25121 ,2023-05-12 08:39:14
85489,1124,3154,Emirates,30,Санкт-Петербург-Пхукет,29ноя-29дек,16ч05м,15ч30м,https://www.aviasales.ru/search/LED2911HKT29121 ,2023-05-12 08:39:40
85489,1124,3154,Emirates,29,Санкт-Петербург-Пхукет,29ноя-28дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2911HKT28121 ,2023-05-12 08:40:07
85489,1124,3154,Emirates,28,Санкт-Петербург-Пхукет,29ноя-27дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2911HKT27121 ,2023-05-12 08:40:33
85489,1124,3154,Emirates,27,Санкт-Петербург-Пхукет,29ноя-26дек,1д8ч45м,15ч30м,https://www.aviasales.ru/search/LED2911HKT26121 ,2023-05-12 08:41:00
87717,1154,3236,,30,Санкт-Петербург-Пхукет,30ноя-30дек,1д16ч45м,1д13ч50м,https://www.aviasales.ru/search/LED3011HKT30121 ,2023-05-12 08:41:26
89702,1180,3310,,29,Санкт-Петербург-Пхукет,30ноя-29дек,1д14ч05м,1д19ч35м,https://www.aviasales.ru/search/LED3011HKT29121 ,2023-05-12 08:41:53
76562,1007,2825,Аэрофлот,28,Санкт-Петербург-Пхукет,30ноя-28дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED3011HKT28121 ,2023-05-12 08:42:20
94847,1247,3499,,27,Санкт-Петербург-Пхукет,30ноя-27дек,1д14ч05м,23ч45м,https://www.aviasales.ru/search/LED3011HKT27121 ,2023-05-12 08:42:46
93185,1226,3438,,30,Санкт-Петербург-Пхукет,1дек-31дек,1д3ч10м,1д20ч35м,https://www.aviasales.ru/search/LED0112HKT31121 ,2023-05-12 08:43:13
90082,1185,3324,,29,Санкт-Петербург-Пхукет,1дек-30дек,1д3ч10м,1д6ч30м,https://www.aviasales.ru/search/LED0112HKT30121 ,2023-05-12 08:43:39
87747,1154,3237,,28,Санкт-Петербург-Пхукет,1дек-29дек,1д3ч10м,1д19ч35м,https://www.aviasales.ru/search/LED0112HKT29121 ,2023-05-12 08:44:06
98831,1300,3646,,27,Санкт-Петербург-Пхукет,1дек-28дек,1д3ч10м,1д6ч35м,https://www.aviasales.ru/search/LED0112HKT28121 ,2023-05-12 08:44:32
96081,1264,3545,,30,Санкт-Петербург-Пхукет,2дек-1янв,1д9ч35м,1д13ч30м,https://www.aviasales.ru/search/LED0212HKT01011 ,2023-05-12 08:44:59
91805,1207,3387,,29,Санкт-Петербург-Пхукет,2дек-31дек,1д9ч35м,1д20ч35м,https://www.aviasales.ru/search/LED0212HKT31121 ,2023-05-12 08:45:25
88702,1167,3273,,28,Санкт-Петербург-Пхукет,2дек-30дек,1д9ч35м,1д6ч30м,https://www.aviasales.ru/search/LED0212HKT30121 ,2023-05-12 08:45:52
86367,1136,3186,,27,Санкт-Петербург-Пхукет,2дек-29дек,1д9ч35м,1д19ч35м,https://www.aviasales.ru/search/LED0212HKT29121 ,2023-05-12 08:46:18
102143,1343,3769,,30,Санкт-Петербург-Пхукет,3дек-2янв,18ч55м,1д8ч,https://www.aviasales.ru/search/LED0312HKT02011 ,2023-05-12 08:46:45
74015,973,2731,Аэрофлот,29,Санкт-Петербург-Пхукет,3дек-1янв,18ч55м,14ч30м,https://www.aviasales.ru/search/LED0312HKT01011 ,2023-05-12 08:47:11
74015,973,2731,Аэрофлот,28,Санкт-Петербург-Пхукет,3дек-31дек,18ч55м,14ч30м,https://www.aviasales.ru/search/LED0312HKT31121 ,2023-05-12 08:47:38
92051,1211,3396,,27,Санкт-Петербург-Пхукет,3дек-30дек,18ч55м,1д6ч30м,https://www.aviasales.ru/search/LED0312HKT30121 ,2023-05-12 08:48:05
105854,1392,3906,,30,Санкт-Петербург-Пхукет,4дек-3янв,17ч55м,1д7ч25м,https://www.aviasales.ru/search/LED0412HKT03011 ,2023-05-12 08:48:31
98794,1299,3645,,29,Санкт-Петербург-Пхукет,4дек-2янв,17ч55м,1д8ч,https://www.aviasales.ru/search/LED0412HKT02011 ,2023-05-12 08:48:57
74015,973,2731,Аэрофлот,28,Санкт-Петербург-Пхукет,4дек-1янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED0412HKT01011 ,2023-05-12 08:49:24
74015,973,2731,Аэрофлот,27,Санкт-Петербург-Пхукет,4дек-31дек,16ч15м,14ч30м,https://www.aviasales.ru/search/LED0412HKT31121 ,2023-05-12 08:49:50
101579,1336,3748,Аэрофлот,30,Санкт-Петербург-Пхукет,5дек-4янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED0512HKT04011 ,2023-05-12 08:50:17
112229,1476,4141,,29,Санкт-Петербург-Пхукет,5дек-3янв,1д9ч45м,1д7ч25м,https://www.aviasales.ru/search/LED0512HKT03011 ,2023-05-12 08:50:44
105169,1383,3880,,28,Санкт-Петербург-Пхукет,5дек-2янв,1д9ч45м,1д8ч,https://www.aviasales.ru/search/LED0512HKT02011 ,2023-05-12 08:51:10
93214,1226,3439,Аэрофлот,27,Санкт-Петербург-Пхукет,5дек-1янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED0512HKT01011 ,2023-05-12 08:51:37
88338,1162,3259,,30,Санкт-Петербург-Пхукет,6дек-5янв,1д17ч55м,1д19ч35м,https://www.aviasales.ru/search/LED0612HKT05011 ,2023-05-12 08:52:03
89044,1171,3285,,29,Санкт-Петербург-Пхукет,6дек-4янв,1д17ч55м,2д20ч15м,https://www.aviasales.ru/search/LED0612HKT04011 ,2023-05-12 08:52:30
105854,1392,3906,,28,Санкт-Петербург-Пхукет,6дек-3янв,1д17ч55м,1д7ч25м,https://www.aviasales.ru/search/LED0612HKT03011 ,2023-05-12 08:52:57
98794,1299,3645,,27,Санкт-Петербург-Пхукет,6дек-2янв,1д17ч55м,1д8ч,https://www.aviasales.ru/search/LED0612HKT02011 ,2023-05-12 08:53:23
90514,1190,3339,,30,Санкт-Петербург-Пхукет,7дек-6янв,24ч35м,1д10ч05м,https://www.aviasales.ru/search/LED0712HKT06011 ,2023-05-12 08:53:50
89562,1178,3304,,29,Санкт-Петербург-Пхукет,7дек-5янв,24ч35м,1д19ч35м,https://www.aviasales.ru/search/LED0712HKT05011 ,2023-05-12 08:54:17
82812,1089,3055,Аэрофлот,28,Санкт-Петербург-Пхукет,7дек-4янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED0712HKT04011 ,2023-05-12 08:54:44
107078,1408,3951,,27,Санкт-Петербург-Пхукет,7дек-3янв,24ч35м,1д7ч25м,https://www.aviasales.ru/search/LED0712HKT03011 ,2023-05-12 08:55:11
99526,1309,3672,,30,Санкт-Петербург-Пхукет,8дек-7янв,22ч15м,1д20ч35м,https://www.aviasales.ru/search/LED0812HKT07011 ,2023-05-12 08:55:39
98488,1295,3634,,29,Санкт-Петербург-Пхукет,8дек-6янв,22ч15м,1д10ч05м,https://www.aviasales.ru/search/LED0812HKT06011 ,2023-05-12 08:56:06
97536,1283,3599,,28,Санкт-Петербург-Пхукет,8дек-5янв,22ч15м,1д19ч35м,https://www.aviasales.ru/search/LED0812HKT05011 ,2023-05-12 08:56:33
98242,1292,3625,,27,Санкт-Петербург-Пхукет,8дек-4янв,22ч15м,2д20ч15м,https://www.aviasales.ru/search/LED0812HKT04011 ,2023-05-12 08:57:00
92626,1218,3417,,30,Санкт-Петербург-Пхукет,9дек-8янв,1д9ч35м,1д6ч30м,https://www.aviasales.ru/search/LED0912HKT08011 ,2023-05-12 08:57:27
93129,1225,3436,,29,Санкт-Петербург-Пхукет,9дек-7янв,1д9ч35м,1д20ч35м,https://www.aviasales.ru/search/LED0912HKT07011 ,2023-05-12 08:57:54
92091,1211,3398,,28,Санкт-Петербург-Пхукет,9дек-6янв,1д9ч35м,1д10ч05м,https://www.aviasales.ru/search/LED0912HKT06011 ,2023-05-12 08:58:21
91139,1199,3363,,27,Санкт-Петербург-Пхукет,9дек-5янв,1д9ч35м,1д19ч35м,https://www.aviasales.ru/search/LED0912HKT05011 ,2023-05-12 08:58:49
112135,1475,4137,,30,Санкт-Петербург-Пхукет,10дек-9янв,18ч55м,1д1ч05м,https://www.aviasales.ru/search/LED1012HKT09011 ,2023-05-12 08:59:15
74015,973,2731,Аэрофлот,29,Санкт-Петербург-Пхукет,10дек-8янв,18ч55м,14ч30м,https://www.aviasales.ru/search/LED1012HKT08011 ,2023-05-12 08:59:42
74015,973,2731,Аэрофлот,28,Санкт-Петербург-Пхукет,10дек-7янв,18ч55м,14ч30м,https://www.aviasales.ru/search/LED1012HKT07011 ,2023-05-12 09:00:10
92639,1218,3418,,27,Санкт-Петербург-Пхукет,10дек-6янв,18ч55м,1д10ч05м,https://www.aviasales.ru/search/LED1012HKT06011 ,2023-05-12 09:00:37
107629,1416,3971,,30,Санкт-Петербург-Пхукет,11дек-10янв,16ч15м,1д8ч45м,https://www.aviasales.ru/search/LED1112HKT10011 ,2023-05-12 09:01:04
111861,1471,4127,,29,Санкт-Петербург-Пхукет,11дек-9янв,16ч15м,1д1ч05м,https://www.aviasales.ru/search/LED1112HKT09011 ,2023-05-12 09:01:31
74015,973,2731,Аэрофлот,28,Санкт-Петербург-Пхукет,11дек-8янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED1112HKT08011 ,2023-05-12 09:01:58
74015,973,2731,Аэрофлот,27,Санкт-Петербург-Пхукет,11дек-7янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED1112HKT07011 ,2023-05-12 09:02:25
93214,1226,3439,Аэрофлот,30,Санкт-Петербург-Пхукет,12дек-11янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED1212HKT11011 ,2023-05-12 09:02:52
112843,1484,4163,+2,29,Санкт-Петербург-Пхукет,12дек-10янв,1д14ч05м,1д8ч45м,https://www.aviasales.ru/search/LED1212HKT10011 ,2023-05-12 09:03:19
117075,1540,4320,,28,Санкт-Петербург-Пхукет,12дек-9янв,1д14ч05м,1д1ч05м,https://www.aviasales.ru/search/LED1212HKT09011 ,2023-05-12 09:03:47
93214,1226,3439,Аэрофлот,27,Санкт-Петербург-Пхукет,12дек-8янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED1212HKT08011 ,2023-05-12 09:04:14
118248,1555,4363,,30,Санкт-Петербург-Пхукет,13дек-12янв,22ч45м,1д9ч40м,https://www.aviasales.ru/search/LED1312HKT12011 ,2023-05-12 09:04:41
119608,1573,4413,,29,Санкт-Петербург-Пхукет,13дек-11янв,22ч45м,1д2ч30м,https://www.aviasales.ru/search/LED1312HKT11011 ,2023-05-12 09:05:08
117964,1552,4352,,28,Санкт-Петербург-Пхукет,13дек-10янв,22ч45м,1д8ч45м,https://www.aviasales.ru/search/LED1312HKT10011 ,2023-05-12 09:05:36
122196,1607,4509,,27,Санкт-Петербург-Пхукет,13дек-9янв,22ч45м,1д1ч05м,https://www.aviasales.ru/search/LED1312HKT09011 ,2023-05-12 09:06:09
124400,1636,4590,,30,Санкт-Петербург-Пхукет,14дек-13янв,1д1ч25м,1д2ч50м,https://www.aviasales.ru/search/LED1412HKT13011 ,2023-05-12 09:06:36
115789,1523,4272,,29,Санкт-Петербург-Пхукет,14дек-12янв,16ч15м,1д9ч40м,https://www.aviasales.ru/search/LED1412HKT12011 ,2023-05-12 09:07:04
78672,1035,2902,Аэрофлот,28,Санкт-Петербург-Пхукет,14дек-11янв,16ч15м,14ч30м,https://www.aviasales.ru/search/LED1412HKT11011 ,2023-05-12 09:07:31
115505,1519,4262,,27,Санкт-Петербург-Пхукет,14дек-10янв,16ч15м,1д8ч45м,https://www.aviasales.ru/search/LED1412HKT10011 ,2023-05-12 09:07:57
98879,1301,3648,,30,Санкт-Петербург-Пхукет,15дек-14янв,24ч15м,1д20ч35м,https://www.aviasales.ru/search/LED1512HKT14011 ,2023-05-12 09:08:25
124322,1635,4587,,29,Санкт-Петербург-Пхукет,15дек-13янв,24ч15м,21ч15м,https://www.aviasales.ru/search/LED1512HKT13011 ,2023-05-12 09:08:52
108645,1429,4009,+2,28,Санкт-Петербург-Пхукет,15дек-12янв,24ч15м,1д9ч40м,https://www.aviasales.ru/search/LED1512HKT12011 ,2023-05-12 09:09:19
110005,1447,4059,,27,Санкт-Петербург-Пхукет,15дек-11янв,24ч15м,1д2ч30м,https://www.aviasales.ru/search/LED1512HKT11011 ,2023-05-12 09:09:45
111464,1466,4113,Аэрофлот,30,Санкт-Петербург-Пхукет,16дек-15янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED1612HKT15011 ,2023-05-12 09:10:14
111464,1466,4113,Аэрофлот,29,Санкт-Петербург-Пхукет,16дек-14янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED1612HKT14011 ,2023-05-12 09:10:41
124400,1636,4590,,28,Санкт-Петербург-Пхукет,16дек-13янв,1д1ч25м,1д2ч50м,https://www.aviasales.ru/search/LED1612HKT13011 ,2023-05-12 09:11:07
135437,1782,4997,,27,Санкт-Петербург-Пхукет,16дек-12янв,1д6ч25м,1д7ч50м,https://www.aviasales.ru/search/LED1612HKT12011 ,2023-05-12 09:11:34
103224,1358,3808,,30,Санкт-Петербург-Пхукет,17дек-16янв,16ч05м,1д14ч15м,https://www.aviasales.ru/search/LED1712HKT16011 ,2023-05-12 09:12:00
93214,1226,3439,Аэрофлот,29,Санкт-Петербург-Пхукет,17дек-15янв,18ч50м,14ч30м,https://www.aviasales.ru/search/LED1712HKT15011 ,2023-05-12 09:12:27
93214,1226,3439,Аэрофлот,28,Санкт-Петербург-Пхукет,17дек-14янв,18ч50м,14ч30м,https://www.aviasales.ru/search/LED1712HKT14011 ,2023-05-12 09:12:53
128592,1692,4745,,27,Санкт-Петербург-Пхукет,17дек-13янв,1д14ч25м,21ч15м,https://www.aviasales.ru/search/LED1712HKT13011 ,2023-05-12 09:13:19
108060,1421,3987,Emirates,30,Санкт-Петербург-Пхукет,18дек-17янв,16ч05м,15ч30м,https://www.aviasales.ru/search/LED1812HKT17011 ,2023-05-12 09:13:46
114859,1511,4238,,29,Санкт-Петербург-Пхукет,18дек-16янв,1д4ч05м,1д1ч05м,https://www.aviasales.ru/search/LED1812HKT16011 ,2023-05-12 09:14:12
93214,1226,3439,Аэрофлот,28,Санкт-Петербург-Пхукет,18дек-15янв,12ч15м,1д1ч30м,https://www.aviasales.ru/search/LED1812HKT15011 ,2023-05-12 09:14:39
97830,1287,3609,Аэрофлот,27,Санкт-Петербург-Пхукет,18дек-14янв,12ч15м,14ч30м,https://www.aviasales.ru/search/LED1812HKT14011 ,2023-05-12 09:15:06
88734,1167,3274,Аэрофлот,30,Санкт-Петербург-Пхукет,19дек-18янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED1912HKT18011 ,2023-05-12 09:15:32
119065,1566,4393,Emirates,29,Санкт-Петербург-Пхукет,19дек-17янв,16ч05м,15ч30м,https://www.aviasales.ru/search/LED1912HKT17011 ,2023-05-12 09:15:58
119265,1569,4400,Emirates,28,Санкт-Петербург-Пхукет,19дек-16янв,16ч05м,1д5ч15м,https://www.aviasales.ru/search/LED1912HKT16011 ,2023-05-12 09:16:25
101579,1336,3748,Аэрофлот,27,Санкт-Петербург-Пхукет,19дек-15янв,14ч05м,14ч30м,https://www.aviasales.ru/search/LED1912HKT15011 ,2023-05-12 09:16:51
87902,1156,3243,Emirates,30,Санкт-Петербург-Паттайя,1окт-31окт,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0110UTP31101 ,2023-05-12 09:17:18
87902,1156,3243,Emirates,29,Санкт-Петербург-Паттайя,1окт-30окт,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0110UTP30101 ,2023-05-12 09:17:47
90147,1186,3326,Emirates,28,Санкт-Петербург-Паттайя,1окт-29окт,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0110UTP29101 ,2023-05-12 09:18:16
90147,1186,3326,Emirates,27,Санкт-Петербург-Паттайя,1окт-28окт,16ч45м,1д13ч20м,https://www.aviasales.ru/search/LED0110UTP28101 ,2023-05-12 09:18:44
93183,1226,3438,Emirates,30,Санкт-Петербург-Паттайя,2окт-1ноя,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0210UTP01111 ,2023-05-12 09:19:11
93183,1226,3438,Emirates,29,Санкт-Петербург-Паттайя,2окт-31окт,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0210UTP31101 ,2023-05-12 09:19:39
93183,1226,3438,Emirates,28,Санкт-Петербург-Паттайя,2окт-30окт,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0210UTP30101 ,2023-05-12 09:20:06
95428,1255,3521,Emirates,27,Санкт-Петербург-Паттайя,2окт-29окт,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0210UTP29101 ,2023-05-12 09:20:34
87902,1156,3243,Emirates,30,Санкт-Петербург-Паттайя,3окт-2ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0310UTP02111 ,2023-05-12 09:21:02
87902,1156,3243,Emirates,29,Санкт-Петербург-Паттайя,3окт-1ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0310UTP01111 ,2023-05-12 09:21:28
87902,1156,3243,Emirates,28,Санкт-Петербург-Паттайя,3окт-31окт,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0310UTP31101 ,2023-05-12 09:21:55
87902,1156,3243,Emirates,27,Санкт-Петербург-Паттайя,3окт-30окт,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0310UTP30101 ,2023-05-12 09:22:19
95739,1259,3532,,30,Санкт-Петербург-Паттайя,4окт-3ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0410UTP03111 ,2023-05-12 09:22:46
93427,1229,3447,Emirates,29,Санкт-Петербург-Паттайя,4окт-2ноя,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0410UTP02111 ,2023-05-12 09:23:12
93427,1229,3447,Emirates,28,Санкт-Петербург-Паттайя,4окт-1ноя,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0410UTP01111 ,2023-05-12 09:23:39
93427,1229,3447,Emirates,27,Санкт-Петербург-Паттайя,4окт-31окт,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0410UTP31101 ,2023-05-12 09:24:05
92418,1216,3410,,30,Санкт-Петербург-Паттайя,5окт-4ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED0510UTP04111 ,2023-05-12 09:24:29
90172,1186,3327,,29,Санкт-Петербург-Паттайя,5окт-3ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED0510UTP03111 ,2023-05-12 09:24:56
87902,1156,3243,Emirates,28,Санкт-Петербург-Паттайя,5окт-2ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0510UTP02111 ,2023-05-12 09:25:22
87902,1156,3243,Emirates,27,Санкт-Петербург-Паттайя,5окт-1ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0510UTP01111 ,2023-05-12 09:25:49
100235,1318,3698,,30,Санкт-Петербург-Паттайя,6окт-5ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0610UTP05111 ,2023-05-12 09:26:15
100235,1318,3698,,29,Санкт-Петербург-Паттайя,6окт-4ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0610UTP04111 ,2023-05-12 09:26:41
97989,1289,3615,,28,Санкт-Петербург-Паттайя,6окт-3ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0610UTP03111 ,2023-05-12 09:27:08
96084,1264,3545,,27,Санкт-Петербург-Паттайя,6окт-2ноя,1д13ч30м,1д2ч,https://www.aviasales.ru/search/LED0610UTP02111 ,2023-05-12 09:27:34
91400,1202,3372,,30,Санкт-Петербург-Паттайя,7окт-6ноя,1д13ч40м,1д7ч10м,https://www.aviasales.ru/search/LED0710UTP06111 ,2023-05-12 09:28:01
101272,1332,3736,Emirates,29,Санкт-Петербург-Паттайя,7окт-5ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0710UTP05111 ,2023-05-12 09:28:27
91400,1202,3372,,28,Санкт-Петербург-Паттайя,7окт-4ноя,1д13ч40м,2д7ч10м,https://www.aviasales.ru/search/LED0710UTP04111 ,2023-05-12 09:28:53
93555,1230,3452,Emirates,27,Санкт-Петербург-Паттайя,7окт-3ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED0710UTP03111 ,2023-05-12 09:29:18
90172,1186,3327,,30,Санкт-Петербург-Паттайя,8окт-7ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED0810UTP07111 ,2023-05-12 09:29:44
90172,1186,3327,,29,Санкт-Петербург-Паттайя,8окт-6ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED0810UTP06111 ,2023-05-12 09:30:11
92418,1216,3410,,28,Санкт-Петербург-Паттайя,8окт-5ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED0810UTP05111 ,2023-05-12 09:30:37
92418,1216,3410,,27,Санкт-Петербург-Паттайя,8окт-4ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED0810UTP04111 ,2023-05-12 09:31:04
95739,1259,3532,,30,Санкт-Петербург-Паттайя,9окт-8ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0910UTP08111 ,2023-05-12 09:31:30
95739,1259,3532,,29,Санкт-Петербург-Паттайя,9окт-7ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0910UTP07111 ,2023-05-12 09:31:59
95739,1259,3532,,28,Санкт-Петербург-Паттайя,9окт-6ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0910UTP06111 ,2023-05-12 09:32:27
97989,1289,3615,,27,Санкт-Петербург-Паттайя,9окт-5ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED0910UTP05111 ,2023-05-12 09:32:54
90172,1186,3327,,30,Санкт-Петербург-Паттайя,10окт-9ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1010UTP09111 ,2023-05-12 09:33:22
90172,1186,3327,,29,Санкт-Петербург-Паттайя,10окт-8ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1010UTP08111 ,2023-05-12 09:33:48
90172,1186,3327,,28,Санкт-Петербург-Паттайя,10окт-7ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1010UTP07111 ,2023-05-12 09:34:15
90172,1186,3327,,27,Санкт-Петербург-Паттайя,10окт-6ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1010UTP06111 ,2023-05-12 09:34:41
95494,1256,3523,,30,Санкт-Петербург-Паттайя,11окт-10ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED1110UTP10111 ,2023-05-12 09:35:07
95494,1256,3523,,29,Санкт-Петербург-Паттайя,11окт-9ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED1110UTP09111 ,2023-05-12 09:35:32
95494,1256,3523,,28,Санкт-Петербург-Паттайя,11окт-8ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED1110UTP08111 ,2023-05-12 09:35:59
95494,1256,3523,,27,Санкт-Петербург-Паттайя,11окт-7ноя,1д13ч30м,1д11ч45м,https://www.aviasales.ru/search/LED1110UTP07111 ,2023-05-12 09:36:27
92418,1216,3410,,30,Санкт-Петербург-Паттайя,12окт-11ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1210UTP11111 ,2023-05-12 09:36:53
90172,1186,3327,,29,Санкт-Петербург-Паттайя,12окт-10ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1210UTP10111 ,2023-05-12 09:37:19
90172,1186,3327,,28,Санкт-Петербург-Паттайя,12окт-9ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1210UTP09111 ,2023-05-12 09:37:46
91315,1201,3369,Emirates,27,Санкт-Петербург-Паттайя,12окт-8ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED1210UTP08111 ,2023-05-12 09:38:12
94668,1245,3493,,30,Санкт-Петербург-Паттайя,13окт-12ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1310UTP12111 ,2023-05-12 09:38:40
94668,1245,3493,,29,Санкт-Петербург-Паттайя,13окт-11ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1310UTP11111 ,2023-05-12 09:39:07
93555,1230,3452,Emirates,28,Санкт-Петербург-Паттайя,13окт-10ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED1310UTP10111 ,2023-05-12 09:39:33
92418,1216,3410,,27,Санкт-Петербург-Паттайя,13окт-9ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1310UTP09111 ,2023-05-12 09:40:01
92418,1216,3410,,30,Санкт-Петербург-Паттайя,14окт-13ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1410UTP13111 ,2023-05-12 09:40:27
94668,1245,3493,,29,Санкт-Петербург-Паттайя,14окт-12ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1410UTP12111 ,2023-05-12 09:40:54
94668,1245,3493,,28,Санкт-Петербург-Паттайя,14окт-11ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1410UTP11111 ,2023-05-12 09:41:20
92418,1216,3410,,27,Санкт-Петербург-Паттайя,14окт-10ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1410UTP10111 ,2023-05-12 09:41:44
87902,1156,3243,Emirates,30,Санкт-Петербург-Паттайя,15окт-14ноя,16ч45м,1д2ч,https://www.aviasales.ru/search/LED1510UTP14111 ,2023-05-12 09:42:12
90172,1186,3327,,29,Санкт-Петербург-Паттайя,15окт-13ноя,16ч45м,1д11ч45м,https://www.aviasales.ru/search/LED1510UTP13111 ,2023-05-12 09:42:40
